"x1","x2","x3","x4","y"
0.3544304,0.9113924,0.0379747,0.7848101,0.848846973902529
0.5443038,0.9620253,0.5696203,0.5822785,0.648052504938556
0.2025316,0.7468354,0.721519,0.1518987,0.227332968480307
0.5696203,0.6708861,0.4177215,0.9620253,0.57478279744579
0.8860759,0.4050633,0.1012658,0.9367089,0.60318235895741
0.7594937,0.721519,0.8734177,0.4050633,0.341778809883386
0.5063291,0.8101266,0.6708861,0.0379747,0.263191199924167
0.6075949,0.5189873,0.5063291,0.0886076,0.288156703029749
0.8227848,0.4810127,0.9873418,0.835443,0.190534714322798
0.0632911,0.2151899,0.2278481,0.1139241,0.141501836804888
0.2531646,0.8607595,0.1139241,0.2025316,0.682739672496815
0.3417722,0.1772152,0.5443038,0.0126582,0.0654475775812558
0.9620253,0.7341772,0.5189873,0.8860759,0.553338556478725
0.8101266,0.0632911,0.4050633,0.721519,0.255477317036315
0.278481,0.0506329,0.7594937,0.8987342,0.128501344424137
1,0.443038,0.6202532,0.4936709,0.332612551058242
0.9240506,0.5443038,0.9240506,0.1772152,0.220739031977652
0.6835443,0.4556962,0.7468354,0,0.129265618020829
0.8734177,0.0126582,0.6582278,0.6708861,0.145616424420201
0.4050633,0.0253165,0.1265823,0.556962,0.3698357718447
0.1772152,0.4177215,0.5316456,0.6835443,0.364267478760747
0.0506329,0.0759494,0.4810127,0.2278481,0.11024794385912
0.164557,0.6202532,0.0506329,0.3417722,0.680462025998708
0.4177215,0.2911392,0.8987342,0.8734177,0.156998844394699
0.6582278,0.3417722,0.0126582,0.6202532,0.615495482809407
0.3037975,0.4936709,0.8607595,0.5949367,0.241446140958456
0.1139241,0.1392405,0.3037975,0.7594937,0.338788328798327
0.6202532,0.2405063,1,0.278481,0.105829521516593
0.2911392,0.9493671,0.3924051,0.0632911,0.417841416818786
0.7341772,0.2658228,0.0759494,0.0759494,0.406448889988988
0.2151899,0.556962,0.4303797,0.5063291,0.491493124797324
0.3164557,0.7721519,0.1898734,0.3544304,0.714745145845405
0.6329114,0.9367089,0.835443,0.6962025,0.486992761728651
0.1518987,0.7974684,0.3670886,0.8607595,0.669471128847013
0.2405063,0.3291139,0.2658228,0.4177215,0.442972370292916
0.278481,0.0126582,0.3797468,0.5822785,0.240899774691373
0.2025316,0.1898734,0.9493671,0.8481013,0.115903683378938
0.8734177,0.8987342,0.3924051,0.4556962,0.705019468380179
0.164557,0.7721519,0.5696203,0.7341772,0.543728426275532
0.2278481,0.443038,0.6582278,0.443038,0.299103746992027
0.6455696,0.0759494,0.5443038,0.9493671,0.204351299810183
0.1139241,0.2278481,0.6329114,0.9620253,0.228764314455609
0.0379747,0.556962,0.3670886,0.9113924,0.538070167821985
1,0.3924051,0.3037975,0.4936709,0.478948777779175
0.7594937,0.5949367,0.5189873,0.0632911,0.3428899912986
0.3797468,0.1265823,0.0506329,0.8860759,0.473248706898883
0.6075949,0.5189873,0.7974684,0.2405063,0.251508974377393
0.1898734,0.8481013,0.443038,0.0253165,0.246952198403065
0.5316456,0.0379747,0.7088608,0.0886076,0.0696565197034233
0.5949367,0.721519,0.2531646,0.6455696,0.687981207019288
0.4303797,0.3670886,0.1392405,0.3164557,0.525368378536588
0.835443,0.9873418,0.6455696,0.2531646,0.608094349881588
0.3924051,0.4936709,0.3291139,0.3797468,0.503943891210225
0.5063291,0.4556962,0.9746835,0.2025316,0.139543999290184
0.9873418,0.1392405,0.4556962,0.6962025,0.266806312985057
0.6962025,0.4303797,0.2405063,0,0.312808238015307
0.9240506,0.835443,0.2658228,0.278481,0.728839240274672
0.1012658,0.4683544,0.1265823,0.6075949,0.617329122031154
0.3670886,0.7468354,0.8101266,0.4683544,0.385330023241696
0.8987342,0.0886076,0.9240506,0.6329114,0.099216500496013
0.6835443,0.8607595,0.1012658,0.8101266,0.812467952330764
0.1518987,0.5822785,0.8481013,0.1518987,0.121025250431558
0.7848101,0.6962025,0.7468354,0.9367089,0.401842218037797
0.7088608,0,0.6075949,0.3291139,0.150759251819686
0.3037975,0.9113924,0.5316456,0.3417722,0.604557057907593
0.8227848,0.7974684,0.9873418,0.556962,0.326275509006989
0.3164557,0.5316456,0.2151899,0.7848101,0.608988430915672
0.0886076,0.7088608,0.4683544,0.2151899,0.354351017039959
0.6582278,0.2658228,0.7341772,0.5949367,0.203088814619304
0.5822785,0.3797468,0.4303797,0.7721519,0.401301198959434
0.4683544,0.1012658,0.2911392,0.1392405,0.20470360294673
0.6329114,0.9367089,0.0253165,0.164557,0.81519609993813
0.1265823,0.9746835,0.3164557,0.8227848,0.773581661640163
0,0.6708861,0.1898734,0.3544304,0.604273932645568
0.3544304,0.3291139,1,0.6835443,0.13787573857009
0.5696203,0.6455696,0.9113924,0.2911392,0.268111406192351
0.2531646,0.9493671,0.7721519,0.7088608,0.529305878977951
0.8860759,0.4810127,0.4810127,0.9746835,0.43022888252736
0.8481013,0.0253165,0.8227848,0.7974684,0.107485711402151
0.9746835,0.7848101,0.164557,0.1772152,0.742217637468374
0.9113924,0.3544304,0.7848101,0.0379747,0.152316546923133
0.9620253,0.5443038,0.5822785,0.5696203,0.407790953340286
0.7468354,0.2025316,0.1518987,0.721519,0.458495864707965
0.6708861,0.5696203,0.9620253,0.4177215,0.22938986484829
0.4050633,0.8860759,0.9367089,0.1012658,0.21280097906553
0.721519,0.7594937,0.4050633,0.8734177,0.630474434621951
0.8101266,0.5063291,0.0379747,0.6708861,0.688782331428124
0.5189873,0.6075949,0.0886076,0.5063291,0.70943947417401
0.4810127,0.8227848,0.835443,0.9873418,0.422966144422725
0.2151899,0.0632911,0.1139241,0.2278481,0.264514726473427
0.8607595,0.2531646,0.2025316,0.1139241,0.394312690778959
0.1772152,0.3417722,0.0126582,0.5443038,0.60839323503899
0.7341772,0.9620253,0.8860759,0.5189873,0.470549545450023
0.0632911,0.8101266,0.721519,0.4050633,0.430772492426389
0.0506329,0.278481,0.8987342,0.7594937,0.152026309247374
0.443038,1,0.4936709,0.6202532,0.705394248570321
0.5443038,0.9240506,0.1772152,0.9240506,0.808084124281327
0.4556962,0.6835443,0,0.7468354,0.783891649437822
0.0126582,0.8734177,0.6708861,0.6582278,0.540185172729424
0.0253165,0.4050633,0.556962,0.1265823,0.107878707809976
0.4177215,0.1772152,0.6835443,0.5316456,0.187093159208124
0.0759494,0.0506329,0.2278481,0.4810127,0.31540376279962
0.6202532,0.164557,0.3417722,0.0506329,0.181881398205749
0.2911392,0.4177215,0.8734177,0.8987342,0.208881229023495
0.3417722,0.6582278,0.6202532,0.0126582,0.15130435086303
0.4936709,0.3037975,0.5949367,0.8607595,0.278337104038829
0.1392405,0.1139241,0.7594937,0.3037975,0.10139835064255
0.2405063,0.6202532,0.278481,1,0.623622856399953
0.9493671,0.2911392,0.0632911,0.3924051,0.556450506840208
0.2658228,0.7341772,0.0759494,0.0759494,0.479558429954431
0.556962,0.2151899,0.5063291,0.4303797,0.271996209769998
0.7721519,0.3164557,0.3544304,0.1898734,0.37029339242424
0.9367089,0.6329114,0.6962025,0.835443,0.39479870166594
0.7974684,0.1518987,0.8607595,0.3670886,0.125483593561626
0.3291139,0.2405063,0.4177215,0.2658228,0.264248816716991
0.3797468,0.278481,0.0126582,0.5822785,0.577930113347683
0.9493671,0.2025316,0.1898734,0.8481013,0.437400727311984
0.3924051,0.8734177,0.8987342,0.4556962,0.405925184544935
0.5696203,0.164557,0.7721519,0.7341772,0.156720590232466
0.6582278,0.2278481,0.443038,0.443038,0.309965530935498
0.5443038,0.6455696,0.0759494,0.9493671,0.736920928570181
0.6329114,0.1139241,0.2278481,0.9620253,0.367472759184236
0.3670886,0.0379747,0.556962,0.9113924,0.185886808782959
0.3037975,1,0.3924051,0.4936709,0.746241862243047
0.5189873,0.7594937,0.5949367,0.0632911,0.306577348014053
0.0506329,0.3797468,0.1265823,0.8860759,0.573952074139818
0.7974684,0.6075949,0.5189873,0.2405063,0.459433845053297
0.443038,0.1898734,0.8481013,0.0253165,0.0452748405676211
0.7088608,0.5316456,0.0379747,0.0886076,0.584322776347858
0.2531646,0.5949367,0.721519,0.6455696,0.357240871714001
0.1392405,0.4303797,0.3670886,0.3164557,0.375120786366022
0.6455696,0.835443,0.9873418,0.2531646,0.319027281720619
0.3291139,0.3924051,0.4936709,0.3797468,0.35056914732652
0.9746835,0.5063291,0.4556962,0.2025316,0.441829316814189
0.4556962,0.9873418,0.1392405,0.6962025,0.840919635456026
0.2405063,0.6962025,0.4303797,0,0.184016251193085
0.2658228,0.9240506,0.835443,0.278481,0.392982069084709
0.1265823,0.1012658,0.4683544,0.6075949,0.240096662394996
0.8101266,0.3670886,0.7468354,0.4683544,0.237015129296467
0.9240506,0.8987342,0.0886076,0.6329114,0.829336993966966
0.1012658,0.6835443,0.8607595,0.8101266,0.332819250911055
0.8481013,0.1518987,0.5822785,0.1518987,0.188901007320316
0.7468354,0.7848101,0.6962025,0.9367089,0.480672299799914
0.6075949,0.7088608,0,0.3291139,0.783215856921983
0.5316456,0.3037975,0.9113924,0.3417722,0.147552416655366
0.9873418,0.8227848,0.7974684,0.556962,0.443347689079029
0.2151899,0.3164557,0.5316456,0.7848101,0.313824078878218
0.4683544,0.0886076,0.7088608,0.2151899,0.113619153206508
0.7341772,0.6582278,0.2658228,0.5949367,0.649232178259671
0.4303797,0.5822785,0.3797468,0.7721519,0.545239962413041
0.2911392,0.4683544,0.1012658,0.1392405,0.411035119783918
0.0253165,0.6329114,0.9367089,0.164557,0.0967882415281983
0.3164557,0.1265823,0.9746835,0.8227848,0.0966635446189894
0.1898734,0,0.6708861,0.3544304,0.114465693486647
1,0.3544304,0.3291139,0.6835443,0.444179318090539
0.9113924,0.5696203,0.6455696,0.2911392,0.378741442727395
0.7721519,0.2531646,0.9493671,0.7088608,0.131805208324557
0.4810127,0.8860759,0.4810127,0.9746835,0.65721283701267
0.8227848,0.8481013,0.0253165,0.7974684,0.833724661863279
0.164557,0.9746835,0.7848101,0.1772152,0.314893766696416
0.7848101,0.9113924,0.3544304,0.0379747,0.595507842574814
0.5822785,0.9620253,0.5443038,0.5696203,0.661229066402953
0.1518987,0.7468354,0.2025316,0.721519,0.723337423038881
0.9620253,0.6708861,0.5696203,0.4177215,0.484502072383393
0.9367089,0.4050633,0.8860759,0.1012658,0.165561173016194
0.4050633,0.721519,0.7594937,0.8734177,0.408471125300004
0.0379747,0.8101266,0.5063291,0.6708861,0.598101343497142
0.0886076,0.5189873,0.6075949,0.5063291,0.366120386483304
0.835443,0.4810127,0.8227848,0.9873418,0.255867269674047
0.1139241,0.2151899,0.0632911,0.2278481,0.329220988181465
0.2025316,0.8607595,0.2531646,0.1139241,0.47591721847731
0.0126582,0.1772152,0.3417722,0.5443038,0.328123352866115
0.8860759,0.7341772,0.9620253,0.5189873,0.30715751020373
0.721519,0.0632911,0.8101266,0.4050633,0.116456536422879
0.8987342,0.0506329,0.278481,0.7594937,0.308689960181893
0.4936709,0.443038,1,0.6202532,0.171885290267708
0.1772152,0.5443038,0.9240506,0.9240506,0.239197092746272
0,0.4556962,0.6835443,0.7468354,0.306029904570621
0.6708861,0.0126582,0.8734177,0.6582278,0.0939829176472376
0.556962,0.0253165,0.4050633,0.1265823,0.151855390005227
0.6835443,0.4177215,0.1772152,0.5316456,0.564853195892092
0.2278481,0.0759494,0.0506329,0.4810127,0.431644060506084
0.3417722,0.6202532,0.164557,0.0506329,0.366337232439993
0.8734177,0.2911392,0.4177215,0.8987342,0.360667144486188
0.6202532,0.3417722,0.6582278,0.0126582,0.118001389265893
0.5949367,0.4936709,0.3037975,0.8607595,0.538695653644541
0.7594937,0.1392405,0.1139241,0.3037975,0.4316169300268
0.278481,0.2405063,0.6202532,1,0.239410913517915
0.0632911,0.9493671,0.2911392,0.3924051,0.731874540515183
0.0759494,0.2658228,0.7341772,0.0759494,0.045627337670783
0.5063291,0.556962,0.2151899,0.4303797,0.614947054981237
0.3544304,0.7721519,0.3164557,0.1898734,0.54697912985756
0.6962025,0.9367089,0.6329114,0.835443,0.602808851027105
0.8607595,0.7974684,0.1518987,0.3670886,0.764903893715248
0.4177215,0.3291139,0.2405063,0.2658228,0.418161639317545
0.278481,0.3797468,0.0126582,0.5822785,0.632423307195419
0.2025316,0.9493671,0.1898734,0.8481013,0.812085607423014
0.8734177,0.3924051,0.8987342,0.4556962,0.18857224015141
0.164557,0.5696203,0.7721519,0.7341772,0.319297104357685
0.2278481,0.6582278,0.443038,0.443038,0.534724029229912
0.6455696,0.5443038,0.0759494,0.9493671,0.689371390022139
0.1139241,0.6329114,0.2278481,0.9620253,0.656937634598884
0.0379747,0.3670886,0.556962,0.9113924,0.327027495319357
1,0.3037975,0.3924051,0.4936709,0.379360897346175
0.7594937,0.5189873,0.5949367,0.0632911,0.268994214966563
0.3797468,0.0506329,0.1265823,0.8860759,0.387727747949173
0.6075949,0.7974684,0.5189873,0.2405063,0.547649628873506
0.1898734,0.443038,0.8481013,0.0253165,0.0487628844032966
0.5316456,0.7088608,0.0379747,0.0886076,0.620209740336402
0.5949367,0.2531646,0.721519,0.6455696,0.203343591771312
0.4303797,0.1392405,0.3670886,0.3164557,0.279418570684378
0.835443,0.6455696,0.9873418,0.2531646,0.243489113279786
0.3924051,0.3291139,0.4936709,0.3797468,0.322596216589059
0.5063291,0.9746835,0.4556962,0.2025316,0.638409219614994
0.9873418,0.4556962,0.1392405,0.6962025,0.609751610987095
0.6962025,0.2405063,0.4303797,0,0.159991908293023
0.9240506,0.2658228,0.835443,0.278481,0.163372795680469
0.1012658,0.1265823,0.4683544,0.6075949,0.250584266891586
0.3670886,0.8101266,0.7468354,0.4683544,0.456200498414863
0.8987342,0.9240506,0.0886076,0.6329114,0.837397585682003
0.6835443,0.1012658,0.8607595,0.8101266,0.116116507357773
0.1518987,0.8481013,0.5822785,0.1518987,0.318247358827713
0.7848101,0.7468354,0.6962025,0.9367089,0.458916449179737
0.7088608,0.6075949,0,0.3291139,0.744360248267399
0.3037975,0.5316456,0.9113924,0.3417722,0.210289119272855
0.8227848,0.9873418,0.7974684,0.556962,0.537129423420346
0.3164557,0.2151899,0.5316456,0.7848101,0.266190363603092
0.0886076,0.4683544,0.7088608,0.2151899,0.153801592223307
0.6582278,0.7341772,0.2658228,0.5949367,0.68763832541245
0.5822785,0.4303797,0.3797468,0.7721519,0.458369698093545
0.4683544,0.2911392,0.1012658,0.1392405,0.381002370075621
0.6329114,0.0253165,0.9367089,0.164557,0.0625142902797259
0.1265823,0.3164557,0.9746835,0.8227848,0.141760157219368
0,0.1898734,0.6708861,0.3544304,0.143132277790603
0.3544304,1,0.3291139,0.6835443,0.778071322688171
0.5696203,0.9113924,0.6455696,0.2911392,0.554589791582589
0.2531646,0.7721519,0.9493671,0.7088608,0.332190552632966
0.8860759,0.4810127,0.4810127,0.9746835,0.43022888252736
0.8481013,0.8227848,0.0253165,0.7974684,0.825501077282601
0.9746835,0.164557,0.7848101,0.1772152,0.14214580295117
0.9113924,0.7848101,0.3544304,0.0379747,0.565433496094157
0.9620253,0.5822785,0.5443038,0.5696203,0.45059372088911
0.7468354,0.1518987,0.2025316,0.721519,0.401417642683153
0.6708861,0.9620253,0.5696203,0.4177215,0.644361117093299
0.4050633,0.9367089,0.8860759,0.1012658,0.254368926132907
0.721519,0.4050633,0.7594937,0.8734177,0.250220590973694
0.8101266,0.0379747,0.5063291,0.6708861,0.20389799941764
0.5189873,0.0886076,0.6075949,0.5063291,0.182894691623548
0.4810127,0.835443,0.8227848,0.9873418,0.437245868245754
0.2151899,0.1139241,0.0632911,0.2278481,0.312095319659766
0.8607595,0.2025316,0.2531646,0.1139241,0.340245647683295
0.1772152,0.0126582,0.3417722,0.5443038,0.254458948806142
0.7341772,0.8860759,0.9620253,0.5189873,0.385212689811726
0.0632911,0.721519,0.8101266,0.4050633,0.334815696982392
0.0506329,0.8987342,0.278481,0.7594937,0.756972876896638
0.443038,0.4936709,1,0.6202532,0.188895946138853
0.5443038,0.1772152,0.9240506,0.9240506,0.119233215638767
0.4556962,0,0.6835443,0.7468354,0.134886254342914
0.0126582,0.6708861,0.8734177,0.6582278,0.316224728821972
0.0253165,0.556962,0.4050633,0.1265823,0.19523374853631
0.4177215,0.6835443,0.1772152,0.5316456,0.703099506393458
0.0759494,0.2278481,0.0506329,0.4810127,0.510249249166202
0.6202532,0.3417722,0.164557,0.0506329,0.33393620158182
0.2911392,0.8734177,0.4177215,0.8987342,0.682648837642834
0.3417722,0.6202532,0.6582278,0.0126582,0.130266633227193
0.4936709,0.5949367,0.3037975,0.8607595,0.595742177193094
0.1392405,0.7594937,0.1139241,0.3037975,0.687366282457588
0.2405063,0.278481,0.6202532,1,0.255662865179937
0.9493671,0.0632911,0.2911392,0.3924051,0.305240229268776
0.2658228,0.0759494,0.7341772,0.0759494,0.0431290966851397
0.556962,0.5063291,0.2151899,0.4303797,0.588078697215135
0.7721519,0.3544304,0.3164557,0.1898734,0.411892617366037
0.9367089,0.6962025,0.6329114,0.835443,0.466100781904023
0.7974684,0.8607595,0.1518987,0.3670886,0.789403462595616
0.3291139,0.4177215,0.2405063,0.2658228,0.448019636433453
0.5822785,0.278481,0.0126582,0.3797468,0.570893146358103
0.8481013,0.2025316,0.1898734,0.9493671,0.437471042914888
0.4556962,0.8734177,0.8987342,0.3924051,0.401730988221059
0.7341772,0.164557,0.7721519,0.5696203,0.156119300124021
0.443038,0.2278481,0.443038,0.6582278,0.313263979032936
0.9493671,0.6455696,0.0759494,0.5443038,0.735898854973472
0.9620253,0.1139241,0.2278481,0.6329114,0.366877062503761
0.9113924,0.0379747,0.556962,0.3670886,0.182700312930846
0.4936709,1,0.3924051,0.3037975,0.729005511294278
0.0632911,0.7594937,0.5949367,0.5189873,0.509085589515219
0.8860759,0.3797468,0.1265823,0.0506329,0.466558948278409
0.2405063,0.6075949,0.5189873,0.7974684,0.479469516432928
0.0253165,0.1898734,0.8481013,0.443038,0.124622327058966
0.0886076,0.5316456,0.0379747,0.7088608,0.698839229355261
0.6455696,0.5949367,0.721519,0.2531646,0.331674676233583
0.3164557,0.4303797,0.3670886,0.1392405,0.266776104872931
0.2531646,0.835443,0.9873418,0.6455696,0.344022934456784
0.3797468,0.3924051,0.4936709,0.3291139,0.340299534241257
0.2025316,0.5063291,0.4556962,0.9746835,0.458653237992516
0.6962025,0.9873418,0.1392405,0.4556962,0.839071388410368
0,0.6962025,0.4303797,0.2405063,0.36272137226032
0.278481,0.9240506,0.835443,0.2658228,0.386429740964701
0.6075949,0.1012658,0.4683544,0.1265823,0.16490861814059
0.4683544,0.3670886,0.7468354,0.8101266,0.239097700757655
0.6329114,0.8987342,0.0886076,0.9240506,0.829710898881221
0.8101266,0.6835443,0.8607595,0.1012658,0.262408193951332
0.1518987,0.1518987,0.5822785,0.8481013,0.218238196088152
0.9367089,0.7848101,0.6962025,0.7468354,0.480442387124068
0.3291139,0.7088608,0,0.6075949,0.791630233726929
0.3417722,0.3037975,0.9113924,0.5316456,0.153685632225661
0.556962,0.8227848,0.7974684,0.9873418,0.444461996969159
0.7848101,0.3164557,0.5316456,0.2151899,0.290325238850319
0.2151899,0.0886076,0.7088608,0.4683544,0.145559059919201
0.5949367,0.6582278,0.2658228,0.7341772,0.650009311995724
0.7721519,0.5822785,0.3797468,0.4303797,0.541198795683826
0.1392405,0.4683544,0.1012658,0.2911392,0.524444482581307
0.164557,0.6329114,0.9367089,0.0253165,0.0579194167306487
0.8227848,0.1265823,0.9746835,0.3164557,0.093506337478935
0.3544304,0,0.6708861,0.1898734,0.0829127605638967
0.6835443,0.3544304,0.3291139,1,0.444581228186042
0.2911392,0.5696203,0.6455696,0.9113924,0.387532134718649
0.7088608,0.2531646,0.9493671,0.7721519,0.131891650659355
0.9746835,0.8860759,0.4810127,0.4810127,0.655372159988406
0.7974684,0.8481013,0.0253165,0.8227848,0.833746998013354
0.1772152,0.9746835,0.7848101,0.164557,0.305488047580545
0.0379747,0.9113924,0.3544304,0.7848101,0.729467884853607
0.5696203,0.9620253,0.5443038,0.5822785,0.6613832750933
0.721519,0.7468354,0.2025316,0.1518987,0.66535443492287
0.4177215,0.6708861,0.5696203,0.9620253,0.487827415737295
0.1012658,0.4050633,0.8860759,0.9367089,0.199350156863264
0.8734177,0.721519,0.7594937,0.4050633,0.404335586737353
0.6708861,0.8101266,0.5063291,0.0379747,0.408550525556964
0.5063291,0.5189873,0.6075949,0.0886076,0.215188672038111
0.9873418,0.4810127,0.8227848,0.835443,0.255793515662756
0.2278481,0.2151899,0.0632911,0.1139241,0.247581900076343
0.1139241,0.8607595,0.2531646,0.2025316,0.555491883263981
0.5443038,0.1772152,0.3417722,0.0126582,0.141039822050544
0.5189873,0.7341772,0.9620253,0.8860759,0.308648971249107
0.4050633,0.0632911,0.8101266,0.721519,0.118641266847238
0.7594937,0.0506329,0.278481,0.8987342,0.308850690118667
0.6202532,0.443038,1,0.4936709,0.170707226565781
0.9240506,0.5443038,0.9240506,0.1772152,0.220739031977652
0.7468354,0.4556962,0.6835443,0,0.160407704455126
0.6582278,0.0126582,0.8734177,0.6708861,0.0940088453438011
0.1265823,0.0253165,0.4050633,0.556962,0.232764798719377
0.5316456,0.4177215,0.1772152,0.6835443,0.566402155787659
0.4810127,0.0759494,0.0506329,0.2278481,0.371692513884166
0.0506329,0.6202532,0.164557,0.3417722,0.59361287850523
0.8987342,0.2911392,0.4177215,0.8734177,0.360647961342175
0.0126582,0.3417722,0.6582278,0.6202532,0.260982684530892
0.8607595,0.4936709,0.3037975,0.5949367,0.537751791139999
0.3037975,0.1392405,0.1139241,0.7594937,0.443280100019786
1,0.2405063,0.6202532,0.278481,0.233343324191643
0.3924051,0.9493671,0.2911392,0.0632911,0.523171446399896
0.0759494,0.2658228,0.7341772,0.0759494,0.045627337670783
0.4303797,0.556962,0.2151899,0.5063291,0.617675454592813
0.1898734,0.7721519,0.3164557,0.3544304,0.633467631122453
0.835443,0.9367089,0.6329114,0.6962025,0.602487159967477
0.3670886,0.7974684,0.1518987,0.8607595,0.769061085702306
0.2658228,0.3291139,0.2405063,0.4177215,0.459378718899576
0.3797468,0.0126582,0.278481,0.5822785,0.287032918968274
0.9493671,0.1898734,0.2025316,0.8481013,0.423112688571187
0.3924051,0.8987342,0.8734177,0.4556962,0.434302590006858
0.5696203,0.7721519,0.164557,0.7341772,0.752921337608651
0.6582278,0.443038,0.2278481,0.443038,0.547503235191486
0.5443038,0.0759494,0.6455696,0.9493671,0.169026958508955
0.6329114,0.2278481,0.1139241,0.9620253,0.495387513603507
0.3670886,0.556962,0.0379747,0.9113924,0.713541480727925
0.3037975,0.3924051,1,0.4936709,0.152181922731267
0.5189873,0.5949367,0.7594937,0.0632911,0.171884143684264
0.0506329,0.1265823,0.3797468,0.8860759,0.295717166364918
0.7974684,0.5189873,0.6075949,0.2405063,0.361109989529749
0.443038,0.8481013,0.1898734,0.0253165,0.492727337618209
0.7088608,0.0379747,0.5316456,0.0886076,0.126842173382006
0.2531646,0.721519,0.5949367,0.6455696,0.498846033762931
0.1392405,0.3670886,0.4303797,0.3164557,0.309713996612222
0.6455696,0.9873418,0.835443,0.2531646,0.485194856053149
0.3291139,0.4936709,0.3924051,0.3797468,0.462491033398363
0.9746835,0.4556962,0.5063291,0.2025316,0.385359534347719
0.4556962,0.1392405,0.9873418,0.6962025,0.0964184552082297
0.2405063,0.4303797,0.6962025,0,0.0625670574723221
0.2658228,0.835443,0.9240506,0.278481,0.301020580777815
0.1265823,0.4683544,0.1012658,0.6075949,0.631381353264475
0.8101266,0.7468354,0.3670886,0.4683544,0.640869806727562
0.9240506,0.0886076,0.8987342,0.6329114,0.104547202504204
0.1012658,0.8607595,0.6835443,0.8101266,0.530034018443816
0.8481013,0.5822785,0.1518987,0.1518987,0.628043190096798
0.7468354,0.6962025,0.7848101,0.9367089,0.381015736965719
0.6075949,0,0.7088608,0.3291139,0.121453737687125
0.5316456,0.9113924,0.3037975,0.3417722,0.739347480232322
0.9873418,0.7974684,0.8227848,0.556962,0.41480930729353
0.2151899,0.5316456,0.3164557,0.7848101,0.551941180278863
0.4683544,0.7088608,0.0886076,0.2151899,0.689846704884618
0.7341772,0.2658228,0.6582278,0.5949367,0.233081730622655
0.4303797,0.3797468,0.5822785,0.7721519,0.320592312869619
0.2911392,0.1012658,0.4683544,0.1392405,0.114662562082533
0.0253165,0.9367089,0.6329114,0.164557,0.301797317919431
0.3164557,0.9746835,0.1265823,0.8227848,0.841307283055416
0.1898734,0.6708861,0,0.3544304,0.739169382747553
1,0.3291139,0.3544304,0.6835443,0.415616728228029
0.9113924,0.6455696,0.5696203,0.2911392,0.463755278394715
0.7721519,0.9493671,0.2531646,0.7088608,0.789039873084561
0.4810127,0.4810127,0.8860759,0.9746835,0.229053703486403
0.8227848,0.0253165,0.8481013,0.7974684,0.102031786531076
0.164557,0.7848101,0.9746835,0.1772152,0.1611346557971
0.7848101,0.3544304,0.9113924,0.0379747,0.102109746920712
0.5822785,0.5443038,0.9620253,0.5696203,0.22203254879846
0.1518987,0.2025316,0.7468354,0.721519,0.175848864083297
0.9620253,0.5696203,0.6708861,0.4177215,0.37093143205142
0.9367089,0.8860759,0.4050633,0.1012658,0.644766059536721
0.4050633,0.7594937,0.721519,0.8734177,0.451284554220149
0.0379747,0.5063291,0.8101266,0.6708861,0.2687535021624
0.0886076,0.6075949,0.5189873,0.5063291,0.464819219962735
0.835443,0.8227848,0.4810127,0.9873418,0.623812225101642
0.1139241,0.0632911,0.2151899,0.2278481,0.196519812874255
0.2025316,0.2531646,0.8607595,0.1139241,0.0529198585971148
0.0126582,0.3417722,0.1772152,0.5443038,0.510260667830916
0.8860759,0.9620253,0.7341772,0.5189873,0.558542858595927
0.721519,0.8101266,0.0632911,0.4050633,0.803980726901448
0.8987342,0.278481,0.0506329,0.7594937,0.560451064038203
0.4936709,1,0.443038,0.6202532,0.729284562287578
0.1772152,0.9240506,0.5443038,0.9240506,0.643561687053369
0,0.6835443,0.4556962,0.7468354,0.557309169923492
0.6708861,0.8734177,0.0126582,0.6582278,0.844978150807382
0.556962,0.4050633,0.0253165,0.1265823,0.506199875156049
0.6835443,0.1772152,0.4177215,0.5316456,0.300151636378171
0.2278481,0.0506329,0.0759494,0.4810127,0.403300667469972
0.3417722,0.164557,0.6202532,0.0506329,0.0668085064043011
0.8734177,0.4177215,0.2911392,0.8987342,0.502596295722339
0.6202532,0.6582278,0.3417722,0.0126582,0.363922975560905
0.5949367,0.3037975,0.4936709,0.8607595,0.327575030004481
0.7594937,0.1139241,0.1392405,0.3037975,0.403275290435152
0.278481,0.6202532,0.2405063,1,0.643942656334319
0.0632911,0.2911392,0.9493671,0.3924051,0.11665501048271
0.0759494,0.7341772,0.2658228,0.0759494,0.289948514676954
0.5063291,0.2151899,0.556962,0.4303797,0.248713939672645
0.3544304,0.3164557,0.7721519,0.1898734,0.129314955615272
0.6962025,0.6329114,0.9367089,0.835443,0.272662334506282
0.8607595,0.1518987,0.7974684,0.3670886,0.142823653623133
0.4177215,0.2405063,0.3291139,0.2658228,0.323424773267567
0.278481,0.3797468,0.5822785,0.0126582,0.0826151840186758
0.2025316,0.9493671,0.8481013,0.1898734,0.298643408346037
0.8734177,0.3924051,0.4556962,0.8987342,0.394880093966327
0.164557,0.5696203,0.7341772,0.7721519,0.339110415576499
0.2278481,0.6582278,0.443038,0.443038,0.534724029229912
0.6455696,0.5443038,0.9493671,0.0759494,0.134562135075231
0.1139241,0.6329114,0.9620253,0.2278481,0.141524664656252
0.0379747,0.3670886,0.9113924,0.556962,0.170672452209519
1,0.3037975,0.4936709,0.3924051,0.324447464651007
0.7594937,0.5189873,0.0632911,0.5949367,0.681796507520877
0.3797468,0.0506329,0.8860759,0.1265823,0.0461877934424705
